movieId,imdbId,tmdbId,source
69354,35429,23924,full
69356,80180,18061,full
69358,1152397,21179,full
69361,1160629,42341,full
69370,78128,18760,full
69372,997147,11693,full
69374,108596,40509,full
69379,409793,15073,full
69381,102045,31544,full
69387,54936,84119,full
69394,1277737,33409,full
69406,1041829,18240,both
69419,56961,51260,full
69421,69976,28110,full
69429,53917,89484,full
69432,492487,48288,full
69436,1045778,17610,both
69438,962774,8933,full
69442,54169,156917,full
69444,48077,37911,full
69446,61093,38773,full
69448,479519,8269,full
69451,100152,45779,full
69453,73260,27085,full
69458,1032821,8940,both
69460,54205,133,full
69464,233651,20152,full
69466,409681,14938,full
69469,1389762,19508,full
69475,60358,66770,full
69481,887912,12162,both
69483,57643,4498,full
69485,26047,176810,full
69487,51362,170477,full
69489,65908,75015,full
69493,1042570,18507,full
69495,910847,16240,both
69498,42906,50030,full
69500,74251,81223,full
69503,85603,24772,full
69506,100079,67515,full
69509,6206,29082,full
69516,1135092,8284,both
69518,808425,4250,full
69521,1092007,32451,full
69524,772251,62128,both
69526,1055369,8373,both
69529,1014762,62320,both
69542,102178,24734,full
69545,782037,75317,full
69552,436854,8939,full
69559,41368,35404,both
69565,775434,91205,full
69569,50562,53906,full
69574,1034325,19079,full
69604,1178663,19265,both
69606,821640,12556,both
69609,419815,43638,full
69611,73133,4990,full
69626,45886,43192,full
69640,1152836,11322,both
69644,1080016,8355,both
69652,1166085,10821,full
69654,1131748,176241,both
69666,1340123,47075,full
69670,101874,41385,full
69674,43812,25728,full
69677,39294,20301,full
69685,285627,24232,both
69687,48213,242737,full
69689,98189,50201,full
69699,87644,52109,full
69701,47499,251657,full
69704,489244,24927,full
69706,119728,183871,full
69708,443335,156063,full
69712,1078588,10024,both
69714,1144804,10788,full
69720,475298,15423,both
69722,90948,33321,full
69729,242572,69426,full
69732,354690,16226,full
69744,21673,42659,full
69746,1295071,16440,both
69748,104604,37021,full
69753,35195,62186,full
69755,25440,22612,full
69757,1022603,19913,both
69761,111845,47104,both
69766,296108,17359,full
69768,26667,47920,full
69771,18379,82474,full
69773,41615,45184,full
69784,889583,18480,both
69786,1015971,64831,full
69788,1454902,266814,full
69792,63256,4931,full
69800,111464,301233,full
69803,73000,18901,full
69805,1146438,14728,both
69809,972558,16911,full
69811,476323,70648,full
69818,893402,8884,full
69821,110490,38940,both
69830,1361558,19105,full
69842,944101,14758,full
69844,417741,767,both
69849,75572,67479,both
69856,91507,59847,full
69858,86890,60623,full
69860,901481,14687,full
69864,799948,351862,full
69873,120882,10353,full
69878,1160424,49360,full
69880,117780,245367,full
69904,470055,9592,full
69906,195165,68572,full
69908,60479,84278,both
69911,47469,43195,full
69917,282171,23964,full
69919,837800,14531,full
69926,34236,76465,full
69928,274678,51302,full
69931,69823,76452,full
69934,404254,14197,full
69945,46969,20174,both
69947,76709,48773,full
69949,89937,60008,full
69951,1054606,8054,both
69953,1278293,19929,full
69957,100624,123777,full
69964,52604,18696,full
69971,68883,3478,full
69974,896927,30713,both
69979,338085,54759,full
69981,960098,30121,full
69986,109702,64901,full
69988,1334537,23720,full
69992,829297,14843,full
69995,938341,8937,full
70008,472118,9974,full
70015,1194238,22302,full
70032,833557,20382,full
70046,70868,53868,full
70048,101660,69342,full
70050,90753,83078,full
70062,138541,37516,full
70064,1203523,19727,full
70088,70248,56150,full
70093,1179258,22215,full
70102,1104806,18635,full
70118,66317,4983,full
70121,24805,53830,both
70126,358631,38971,full
70128,239670,49691,full
70130,81076,39415,full
70133,1187041,20407,full
70146,48535,22408,full
70148,26846,23286,full
70152,965355,69166,full
70155,160835,97995,full
70157,35916,67967,full
70159,1148204,21208,both
70173,103626,131351,full
70175,948547,16056,full
70181,26908,53781,full
70183,1142988,20943,both
70186,87400,67463,full
70188,54476,82311,both
70197,1221143,204996,full
70201,95302,47870,both
70204,41994,104083,full
70206,844479,21407,full
70208,971209,12403,full
70223,44602,62547,full
70227,433963,15422,full
70229,837796,14833,full
70235,315459,41183,full
70237,1251357,44578,full
70282,775552,20856,both
70286,1136608,17654,both
70293,1135503,24803,both
70295,1129435,38879,full
70301,1198138,17335,full
70305,1075417,13836,both
70315,1161443,20071,full
70318,414879,13730,full
70331,1213922,15438,full
70334,1114677,18126,full
70336,1046173,14869,both
70342,1048171,14415,full
70344,1127877,30250,both
70355,99341,121895,full
70361,1160368,17134,full
70366,93974,50719,full
70370,85533,105703,full
70372,85503,176650,full
70374,260193,17199,full
70377,43131,20153,full
70410,1119191,20777,full
70418,172348,54982,both
70421,87164,92989,full
70423,90185,45999,full
70425,167137,18908,full
70432,235376,31067,full
70439,465461,39286,full
70451,1029235,13752,full
70465,783532,22600,both
70488,249248,99657,both
70490,25903,40797,full
70492,28510,40743,full
70495,913401,17285,full
70497,1037156,12407,full
70500,294805,97252,full
70507,819953,18440,full
70511,25699,22602,full
70513,25969,40799,full
70517,88050,40071,full
70521,1117666,19422,full
70529,211445,31670,full
70531,25830,38107,full
70533,923811,15137,both
70535,414243,37047,full
70537,77941,66949,full
70541,48757,77285,full
70543,160535,64728,full
70545,848281,11115,both
70549,104118,22795,full
70559,1111918,21878,full
70562,806165,18585,full
70565,1092633,19905,both
70567,1185836,22051,both
70571,402115,25902,full
70587,1122836,16634,full
70591,247419,58421,full
70593,112869,56264,full
70595,74963,31913,full
70597,1176251,14940,both
70599,452694,24420,both
70607,1104835,13797,full
70609,443076,12605,full
70611,407008,128856,full
70629,105790,145066,full
70637,830570,31216,full
70641,1151922,19556,full
70643,976222,23367,full
70649,96908,49982,full
70656,1286800,45852,full
70659,493420,24999,full
70661,1047494,16710,full
70663,1032815,19840,both
70670,60305,25047,full
70678,996948,33199,both
70682,1142972,22025,full
70684,93633,99599,full
70687,1331064,25183,full
70689,42771,19170,full
70695,1045655,14745,full
70697,436339,19585,both
70703,103962,41682,full
70706,1082601,17336,full
70708,964185,11928,full
70712,50091,98289,full
70722,113256,99600,full
70724,42960,18281,full
70726,1074929,8895,full
70728,1172570,18533,both
70730,756703,30319,full
70740,831299,18820,full
70742,1186238,85097,full
70751,228528,164741,both
70762,481273,12839,both
70769,332136,15775,full
70789,43018,44655,full
70792,44186,43384,full
70795,27697,46351,full
70797,23038,38662,full
70800,1141486,,full
70802,396707,18032,full
70804,30522,677,full
70806,30523,685,full
70817,118645,92011,full
70819,23456,154430,full
70821,847474,49835,full
70824,1185837,18759,full
70826,469979,106028,full
70828,395417,200039,full
70831,791318,87683,full
70833,20298,42638,full
70837,69446,18568,full
70839,1320347,33314,full
70843,1363127,21657,full
70846,1186369,8899,both
70849,54821,20778,full
70862,1229360,22492,both
70864,790590,17153,full
70867,464096,21236,full
70869,1359554,35059,full
70871,28445,43878,full
70877,48387,29967,full
70880,60050,68692,full
70887,1204979,15641,full
70889,75086,21955,full
70891,1343115,43303,full
70898,1142433,25704,both
70912,1095442,21371,full
70914,47189,23115,full
70920,1275778,41427,full
70924,80103,184781,full
70927,973844,36108,both
70932,865559,23049,full
70946,105643,26914,both
70948,110377,121655,full
70958,948535,15457,full
70961,58382,758,full
70964,1196112,43734,full
70968,808232,41496,full
70970,436364,12410,full
70976,823240,45458,full
70978,92550,64544,full
70984,1127896,26320,both
70988,117201,41127,full
70990,116607,35203,full
70992,847880,34869,full
70994,1311067,24150,both
71007,1260995,65990,full
71011,35884,60216,full
71014,38453,21336,full
71017,113131,35044,full
71027,82053,2861,full
71029,1500516,23451,full
71033,1305806,25376,both
71047,80594,59314,full
71057,472033,12244,both
71065,1332054,58450,full
71067,60214,5060,full
71069,1300853,15809,full
71094,466943,29914,full
71096,89066,52710,full
71102,24663,140887,both
71104,33038,40979,full
71106,910554,22494,both
71108,1149362,37903,both
71110,331041,227370,full
71112,822833,17899,full
71114,1272013,18120,full
71116,352524,106006,full
71129,1384590,17445,full
71131,1000764,63581,both
71133,1202222,23736,full
71135,1188729,19898,both
71139,475860,20171,full
71141,115487,21700,full
71143,26866,57412,full
71147,48394,72083,full
71152,382301,17046,full
71154,790665,6309,full
71156,1234548,10313,both
71158,1193627,20715,full
71160,1323925,17632,full
71164,45554,31936,full
71168,52609,40954,full
71170,69398,8071,full
71178,48933,43255,full
71180,76517,42225,both
71182,73800,689,full
71184,1176244,22774,full
71187,14358,53430,full
71189,22150,32317,full
71199,63291,47576,full
71201,1230164,2979,full
71203,1228933,17618,full
71205,1131734,19994,both
71211,1130080,11323,both
71216,19946,117531,full
71237,116533,42762,full
71239,906734,3511,full
71241,48691,37317,full
71243,41954,25900,full
71246,1190858,29134,full
71248,1225822,12569,both
71252,1144884,19912,both
71254,1034032,18501,both
71264,844471,22794,both
71266,110936,279606,full
71268,1385912,26367,full
71276,108137,43757,full
71278,23243,23253,full
71280,53455,114618,full
71282,1286537,18570,both
71285,1339268,36703,full
71300,64073,46768,full
71302,51380,18724,full
71304,762073,22536,both
71318,858486,16873,both
71322,1188998,22326,full
71325,899106,25643,full
71327,810784,29963,full
71341,450336,30685,full
71343,46353,25549,full
71348,1282257,63615,full
71350,45124,26009,full
71357,374279,26500,full
71361,119347,35113,full
71363,381104,40225,full
71372,337636,17455,full
71374,354623,12699,full
71376,479354,25532,full
71379,1179904,23827,both
71382,875705,14579,full
71384,39135,185591,full
71386,49225,28299,full
71390,996966,16194,both
71402,47582,62396,full
71404,53882,18974,both
71409,1423592,64450,full
71413,28575,44208,full
71416,33704,19136,full
71418,1153690,25112,full
71426,65553,28051,full
71429,1262981,20178,both
71433,58006,67612,both
71438,1087578,25050,both
71442,45034,43360,full
71444,50870,41053,full
71446,57336,54563,full
71448,73915,76636,full
71450,1232207,22074,full
71453,41842,91262,full
71458,64300,38670,full
71460,1084972,22717,both
71462,1313104,23128,both
71464,1019452,12573,both
71466,1174730,28053,both
71468,1071804,24869,both
71472,1527,90056,full
71474,85448,126597,full
71482,1010055,24561,full
71484,985058,36800,full
71486,856778,14476,full
71488,85816,104275,full
71490,1220213,21398,both
71494,419724,23127,both
71497,59715,39506,full
71500,862856,23202,full
71503,907676,24001,full
71518,1172233,22798,both
71520,1058017,23082,both
71522,1286798,62635,full
71525,34424,61524,both
71530,986263,19959,both
71533,1097013,18065,both
71535,1156398,19908,both
71537,1016075,28665,full
71542,1331025,23044,full
71545,102638,54191,full
71550,1018818,18176,full
71556,1038971,23532,full
71558,37492,46068,full
71560,42179,33474,full
71571,1232783,26688,full
71573,365929,22787,both
71575,405393,4786,full
71579,1174732,24684,both
71582,164013,77246,full
71591,44320,63795,full
71606,86542,63978,full
71619,1035736,11156,full
71634,28313,74469,full
71638,881934,44054,full
71640,1333634,26763,both
71650,81746,99189,both
71653,72761,18710,full
71664,47794,33476,full
71668,1078940,19899,both
71670,881891,23706,full
71675,1504402,142084,full
71677,1360866,39488,full
71685,18066,106254,full
71688,1093370,11807,full
71691,1097643,17622,full
71693,56846,60773,full
71695,18839,885,full
71697,25610,126136,full
71700,896534,23966,both
71702,477331,188858,full
71705,9062,48214,full
71707,416938,44685,full
71709,87433,92990,full
71717,24991,43902,full
71719,30063,43850,full
71726,1499213,33857,full
71728,274518,33380,full
71730,1276996,70569,full
71732,902290,21910,both
71736,103190,4734,full
71738,34175,42678,full
71740,44103,44334,full
71743,19558,42537,full
71745,386117,16523,both
71748,459913,46931,full
71750,61465,1686,full
71755,62352,67062,both
71758,54073,59239,full
71760,73166,85927,full
71762,79020,63107,full
71765,780524,29124,full
71779,75627,44630,full
71792,9611,53423,full
71795,46034,37340,full
71804,87983,38702,both
71806,97782,43990,full
71808,94750,18214,full
71810,126388,3513,both
71817,1326194,19837,full
71821,1100119,25132,full
71823,808399,12572,both
71838,1197624,22803,both
71840,42464,32563,full
71851,68727,52941,full
71865,105256,180576,full
71867,1075110,33806,full
71873,108650,50936,full
71876,1129445,8915,both
71878,814335,19904,full
71888,98283,120518,full
71899,978762,24238,both
71902,1186370,19918,full
71910,471041,24056,full
71926,926380,23512,full
71928,896529,31189,full
71931,64386,54154,full
71933,57813,85763,full
71936,49843,37637,full
71938,59776,94663,full
71940,60860,69912,full
71942,44446,51619,full
71966,189219,21058,full
71970,37193,30506,full
71973,77309,97029,full
71976,52295,71041,full
71978,17128,98914,full
71980,21409,54419,full
71986,63084,89681,full
71989,56371,42788,full
71991,1224366,8926,full
71993,1353997,16398,full
71995,1391579,24392,full
71999,14646,2973,full
72001,15167,32928,full
72011,1193138,22947,both
72013,238768,141640,full
72016,455940,168607,full
72018,358500,13558,full
72022,79007,105419,full
72027,99949,47430,full
72030,791268,34631,full
72032,906743,234937,full
72035,84362,19035,full
72037,98481,56619,full
72039,1100048,26191,full
72041,1100053,23173,full
72043,1482967,53985,both
72045,260688,49167,full
72090,43251,39306,full
72092,48919,71171,full
72094,465737,84089,full
72096,480163,31021,full
72100,71908,173171,full
72102,414469,48329,full
72104,96880,44338,both
72109,1425928,36577,both
72113,1130088,22447,full
72117,26725,43893,full
72124,100879,65403,full
72129,1233227,22804,both
72131,1477715,13576,both
72142,1128075,28422,full
72153,106661,108021,full
72156,120393,94653,full
72159,780180,1697,full
72161,45465,36949,full
72163,60048,38680,full
72165,450405,24418,both
72167,1300851,22821,full
72169,1213585,22800,both
72171,1190536,24804,both
72176,1228953,29150,both
72178,475783,14968,full
72204,492754,38065,full
72209,375568,16577,both
72212,29347,61647,full
72216,79839,37767,full
72224,1161418,22820,both
72226,432283,10315,both
72228,974014,30431,full
72235,112491,197552,full
72249,1023441,38984,full
72258,114697,36278,full
72261,114108,54648,full
72263,196106,32834,full
72265,795438,14834,full
72267,188160,53263,full
72273,55310,51317,full
72276,52924,70555,full
72281,62663,63401,full
72283,19286,84273,full
72287,345672,82040,full
72290,19649,85715,full
72292,57654,836,full
72294,1067106,17979,both
72298,44860,43370,full
72300,129134,113520,full
72302,24402,94638,full
72304,35881,84656,full
72308,1286130,105077,both
72310,62804,95600,full
72315,6780,84772,full
72321,1515158,106537,full
72325,52954,53767,full
72327,51959,18930,full
72330,1134629,4475,full
72332,1517595,,full
72334,765849,24565,full
72336,32397,108200,full
72340,36203,77121,full
72342,930071,52048,full
72344,13688,75804,full
72356,1425244,24480,both
72360,330801,37060,full
72363,14770,176273,full
72367,758751,19851,both
72369,1054122,24293,full
72378,1190080,14161,both
72380,362478,22825,both
