taxi1,taxi2,proximity_count,min_distance_m,avg_distance_m,min_time_diff_s,avg_time_diff_s
20000216,20000565,4,1.0007543396446292,1.771793260102875,1,1.0
20000067,20000669,4,1.0007543396446292,2.6576971832903946,1,1.5
20000195,20000633,4,1.0007543396446292,2.895631354420326,1,1.0
20000467,20000649,4,1.0007543396446292,3.1043751207396793,1,2.5
20000197,20000633,4,1.0007543396446292,2.629786476329682,1,2.0
20000482,20000607,4,1.0007543396446292,1.863477626167098,1,1.0
20000184,20000516,4,1.0007543396446292,2.3062488270580035,1,1.75
20000345,20000463,4,1.0007543396446292,2.9609793862015783,2,3.0
20000515,20000607,4,1.0007543396446292,2.533320288650444,2,2.75
20000009,20000570,4,1.0007543396446292,3.4451189442552947,2,3.25
20000067,20000513,4,1.0007543396446292,2.5027364582189353,2,3.0
20000089,20000345,4,1.0007543396446292,2.3150344162565273,2,3.5
20000288,20000539,4,1.0007543396446292,2.276800081389032,2,2.0
20000574,20000684,4,1.0007543396446292,3.1629259902444358,2,2.0
20000011,20000239,4,1.0007543396446292,2.906234539340071,2,4.25
20000031,20000171,4,1.0007543396446292,2.5605795206901543,2,3.0
20000005,20000067,4,1.0007543396446292,3.4750239829143097,2,3.0
20000173,20000184,4,1.0007543396446292,1.792470451711694,2,3.25
20000430,20000514,4,1.0007543396446292,2.9654711563957368,2,4.25
20000406,20000492,4,1.0007543396446292,3.2905895066882724,2,3.25
20000239,20000572,4,1.0007543396446292,3.144845981712697,2,2.75
20000151,20000381,4,1.0007543396446292,3.3583931372660842,2,2.5
20000434,20000455,4,1.0007543396446292,3.4168023333993753,2,2.5
20000187,20000606,4,1.0007543396446292,2.689438292862556,2,3.75
20000397,20000671,4,1.0007543396446292,2.5972097874637994,2,2.75
20000651,20000681,4,1.0007543396446292,2.861127464049158,2,2.0
20000177,20000676,4,1.0007543396446292,2.514400331000602,2,2.75
20000386,20000527,4,1.0007543396446292,2.3778330874219624,2,4.0
20000023,20000477,4,1.0007543396446292,2.627721102984992,2,4.25
20000527,20000678,4,1.0007543396446292,2.421534468508895,2,3.0
20000180,20000503,4,1.0007543396446292,2.632799411400561,2,3.0
20000229,20000591,4,1.0007543396446292,2.907648144557794,2,2.5
20000483,20000488,4,1.0007543396446292,2.533657352792197,2,2.0
20000148,20000589,4,1.0007543396446292,3.1441992792311098,2,3.5
20000142,20000546,4,1.0007543396446292,2.602377775273183,2,3.75
20000460,20000540,4,1.0007543396446292,2.6909870890796297,2,2.25
20000171,20000325,4,1.0007543396446292,2.868172753897275,2,4.0
20000001,20000233,4,1.0007543396446292,2.734389848294378,2,2.75
20000330,20000400,4,1.0007543396446292,2.8257722708676467,2,2.75
20000023,20000594,4,1.0007543396446292,2.874849942470664,2,2.0
20000190,20000499,4,1.0007543396446292,2.9349567102332315,2,4.0
20000042,20000430,4,1.0007543396446292,2.459776816347258,2,2.0
20000053,20000247,4,1.0007543396446292,2.738469702623463,2,3.0
20000051,20000460,4,1.0007543396446292,2.6862126587089397,2,3.0
20000020,20000409,4,1.0007543396446292,3.1986807440243177,2,3.5
20000051,20000118,4,1.0007543396446292,3.273241155579175,2,2.0
20000166,20000625,4,1.0007543396446292,2.259019335015063,2,3.0
20000403,20000651,4,1.0007543396446292,2.4859598656875357,2,3.0
20000463,20000565,4,1.0007543396446292,2.254813225121904,2,2.0
20000308,20000494,4,1.0007543396446292,3.3329125486069344,2,2.0
20000077,20000261,4,1.0007543396446292,2.7909995035463075,3,4.25
20000005,20000325,4,1.0007543396446292,2.8725044812462635,3,3.0
20000178,20000340,4,1.0007543396446292,2.233559050197907,3,3.0
20000589,20000605,4,1.0007543396446292,2.8058307372269082,3,3.0
20000004,20000067,4,1.0007543396446292,2.5091488341836805,3,3.25
20000192,20000623,4,1.0007543396446292,2.889259487643071,3,3.0
20000040,20000481,4,1.0007543396446292,2.4902069613757085,3,3.25
20000196,20000333,4,1.0007543396446292,1.82980122790249,3,4.0
20000041,20000086,4,1.0007543396446292,1.6317427592417793,3,3.0
20000431,20000525,4,1.0007543396446292,2.691673006378539,3,3.25
20000174,20000616,4,1.0007543396446292,3.0924718193546807,3,3.75
20000495,20000545,4,1.0007543396446292,3.336216372027425,3,4.5
20000332,20000686,4,1.0007543396446292,2.6111880515159345,3,3.0
20000031,20000523,4,1.0007543396446292,1.817130466541846,3,3.0
20000440,20000561,4,1.0007543396446292,2.732039765895567,3,3.0
20000112,20000321,4,1.0007543396446292,3.5380819007095843,3,3.5
20000018,20000095,4,1.0007543396446292,2.3236485916748437,3,3.0
20000273,20000601,4,1.0007543396446292,2.6056931341892815,3,3.75
20000111,20000254,4,1.0007543396446292,2.197225615521599,3,3.0
20000024,20000598,4,1.0007543396446292,2.3388390482161245,3,3.0
20000013,20000520,4,1.0007543396446292,1.892318339095445,3,4.0
20000024,20000386,4,1.0007543396446292,3.2684034005422404,3,3.5
20000195,20000626,4,1.0007543396446292,2.73952705427827,3,3.0
20000046,20000364,4,1.0007543396446292,2.6256694926677846,3,4.0
20000345,20000431,4,1.0007543396446292,3.083528857073169,3,3.0
20000166,20000352,4,1.0007543396446292,2.7556650962690887,3,4.5
20000515,20000625,4,1.0007543396446292,2.2682809922072655,3,3.0
20000006,20000430,4,1.0007543396446292,2.881673721129178,3,4.5
20000224,20000506,4,1.0007543396446292,3.432702762842668,3,3.0
20000174,20000384,4,1.0007543396446292,2.732611284924041,3,3.0
20000010,20000424,4,1.0007543396446292,1.9363500016995827,4,4.5
20000011,20000076,4,1.0007543396446292,2.4242401647909166,4,4.0
20000151,20000606,4,1.0007543396446292,2.9252267253617337,4,4.5
20000392,20000467,4,1.0007543396446292,2.660405887598303,4,4.25
20000398,20000569,4,1.0007543396446292,2.947125257329635,4,4.0
20000060,20000524,4,1.0007543396446292,2.190811299053795,4,4.0
20000524,20000693,4,1.0007543396446292,3.6757361107534847,4,4.0
20000397,20000601,4,1.0007543396446292,2.3952733802915307,4,4.0
20000495,20000904,4,1.0007543396446292,3.0064324612628948,4,4.25
20000161,20000435,4,1.0007543396446292,2.8656795370498997,4,4.75
20000119,20000129,4,1.0007543396446292,3.293036559570232,4,4.75
20000074,20000352,4,1.0007543396446292,2.0075712427703736,4,4.0
20000092,20000337,4,1.0007543396446292,3.036515548120743,4,4.0
20000159,20000569,4,1.0007543396446292,3.052000729827002,4,4.0
20000013,20000527,4,1.0007543396446292,2.8854894086592187,4,4.0
20000099,20000616,4,1.0007543396446292,2.6383444009307704,4,4.0
20000312,20000502,4,1.0007543396446292,3.318592966617249,4,4.0
20000576,20000669,4,1.0007543396446292,3.3487037489114995,4,4.0
20000100,20000410,4,1.0007543396446292,1.3923591208027506,4,4.25
20000362,20000605,4,1.0007543396446292,3.128922531518767,4,4.0
20000171,20000651,4,1.0007543396446292,2.042706080928709,4,4.75
20000476,20000624,4,1.0007543396446292,1.6138714662774374,4,4.0
20000118,20000328,4,1.0007543396446292,2.823564133886526,4,4.25
20000179,20000406,4,1.0007543396446292,2.285804553966652,4,4.75
20000032,20000066,4,1.0007543396446292,2.1429366542859047,4,4.0
20000436,20000608,4,1.0007543396446292,2.466794169378902,4,4.0
20000003,20000525,4,1.0007543396446292,3.287682713813306,4,4.0
20000482,20000598,4,1.0007543396446292,2.3470627016159993,4,4.0
20000105,20000144,4,1.0007543396446292,2.9297471231200105,5,5.0
20000520,20000607,4,1.0007543396446292,3.035961904266278,5,5.0
20000044,20000188,4,1.0007543396446292,2.9181193851909737,5,5.0
20000321,20000675,4,1.0007543396446292,3.1419054592538718,5,5.0
20000426,20000697,4,1.0007543396446292,2.7845195307620676,5,5.0
20000329,20000600,4,1.0007543396446292,2.176722218166774,5,5.0
20000251,20000364,4,1.0007543396446292,2.4212399830191513,5,5.0
20000233,20000252,4,1.0007543396446292,2.8372571721491786,5,5.0
20000233,20000620,4,1.0007543396446292,3.4458562697737714,5,5.0
20000247,20000542,4,1.0007543396446292,3.338609913946284,5,5.0
20000473,20000486,4,1.0007543396446292,2.428170065501223,5,5.0
20000476,20000617,4,1.0007543396446292,2.9788744701290604,5,5.0
20000050,20000157,4,1.0007543396446292,1.411214765553086,5,5.0
20000297,20000610,4,1.0007543396446292,2.2406845392626535,5,5.0
20000376,20000397,4,1.0007543396446292,3.0130386485558933,5,5.0
20000392,20000451,4,1.0007543396446292,2.7955204221033103,5,5.0
20000049,20000588,4,1.0007543396446292,2.5254557708221745,5,5.0
20000058,20000172,4,1.0007543404347168,2.3926297587807572,0,1.0
20000092,20000406,4,1.0007543404347168,3.0894170867848447,0,2.25
20000021,20000345,4,1.0007543404347168,3.3078502648139807,0,0.5
20000032,20000450,4,1.0007543404347168,1.6326042357813282,0,1.0
20000356,20000548,4,1.0007543404347168,3.213698882068588,0,2.0
20000112,20000263,4,1.0007543404347168,2.9268745458426038,0,1.25
20000021,20000367,4,1.0007543404347168,2.85049268010237,0,2.0
20000161,20000483,4,1.0007543404347168,3.4717799074299522,1,3.0
20000184,20000360,4,1.0007543404347168,3.4545851040531286,1,1.0
20000101,20000171,4,1.0007543404347168,3.1797847324480366,1,2.0
20000092,20000465,4,1.0007543404347168,3.157860011533823,1,1.25
20000514,20000517,4,1.0007543404347168,2.260266799751575,1,2.25
20000231,20000325,4,1.0007543404347168,2.6583739895034753,1,2.0
20000060,20000572,4,1.0007543404347168,2.81304211149369,1,2.0
20000229,20000311,4,1.0007543404347168,3.214878196138893,1,3.25
20000271,20000503,4,1.0007543404347168,2.829567815020024,1,1.0
20000423,20000662,4,1.0007543404347168,3.5633718476264233,1,1.75
20000431,20000554,4,1.0007543404347168,2.6458397808115715,1,3.25
20000486,20000562,4,1.0007543404347168,2.9234937527208684,1,2.25
20000118,20000281,4,1.0007543404347168,2.8799320742069554,1,1.0
20000179,20000632,4,1.0007543404347168,2.6450712029676007,1,1.0
20000387,20000684,4,1.0007543404347168,2.384420366457858,1,1.0
20000328,20000578,4,1.0007543404347168,3.2224143015401268,2,2.75
20000020,20000239,4,1.0007543404347168,3.409353388634078,2,2.75
20000497,20000626,4,1.0007543404347168,2.613888958619518,2,3.0
20000384,20000499,4,1.0007543404347168,2.4805286380046874,2,2.5
20000285,20000517,4,1.0007543404347168,2.967669143655716,2,2.75
20000068,20000341,4,1.0007543404347168,3.03294133358634,2,2.75
20000172,20000249,4,1.0007543404347168,2.325712190307381,2,2.0
20000032,20000051,4,1.0007543404347168,3.308581219099247,2,3.5
20000005,20000177,4,1.0007543404347168,3.254940604660326,2,3.0
20000623,20000671,4,1.0007543404347168,2.945613917860729,2,3.5
20000406,20000408,4,1.0007543404347168,2.559911611739355,2,2.0
20000007,20000173,4,1.0007543404347168,2.332783909385304,2,3.25
20000058,20000481,4,1.0007543404347168,3.2464846412951425,2,2.25
20000015,20000633,4,1.0007543404347168,2.596481052864021,2,3.5
20000239,20000671,4,1.0007543404347168,3.7570856232644414,2,2.0
20000015,20000612,4,1.0007543404347168,2.8972873378842037,2,3.75
20000484,20000525,4,1.0007543404347168,2.419395184198579,2,2.0
20000468,20000499,4,1.0007543404347168,2.3777808148433746,2,2.75
20000023,20000571,4,1.0007543404347168,2.583384638171502,3,3.0
20000387,20000663,4,1.0007543404347168,2.8344500017567116,3,3.0
20000119,20000352,4,1.0007543404347168,3.103632637709061,3,3.25
20000398,20000619,4,1.0007543404347168,2.6497750660154455,3,3.0
20000081,20000621,4,1.0007543404347168,2.9292676288670996,3,3.75
20000073,20000423,4,1.0007543404347168,2.4987325387230186,4,4.0
20000108,20000569,4,1.0007543404347168,2.7599233317112573,4,4.75
20000012,20000076,4,1.0007543404347168,1.9218134108708194,4,4.75
20000081,20000361,4,1.0007543404347168,3.2784713042627174,5,5.0
20000112,20000670,4,1.0007543404347168,2.3076938772157405,5,5.0
20000187,20000464,4,1.2521334510549045,2.9242291342674553,2,2.75
20000224,20000321,4,1.2521345097888557,2.233652269292104,1,3.0
20000309,20000648,4,1.252134945648382,3.571454973116362,1,2.75
20000239,20000669,4,1.252135381686171,3.1472561624312725,2,3.25
20000032,20000698,4,1.2521397411560407,3.0898114073930305,3,4.0
20000009,20000653,4,1.252141048991572,2.4057004204980488,0,0.0
20000577,20000626,4,1.2522832767061762,2.7431052825420386,5,5.0
20000571,20000904,4,1.2523987059079005,2.490841937371491,5,5.0
20000154,20000616,4,1.2524256613794864,3.1628491464318675,4,4.5
20000252,20000506,4,1.252456786651508,3.281279355541356,4,4.0
20000230,20000682,4,1.2525142398993223,3.206729573923427,3,4.5
20000308,20000481,4,1.2525143644760364,2.147939998862996,1,2.5
20000041,20000119,4,1.2525144267196882,2.8015062766801675,2,2.5
20000041,20000618,4,1.2525197795629694,2.861929310954947,3,3.0
20000118,20000678,4,1.2525207132990839,2.602618125192922,2,2.75
20000294,20000540,4,1.252523140774536,2.286658289140086,4,4.0
20000367,20000626,4,1.2525265641225798,2.5821890931192417,1,2.25
20000430,20000542,4,1.252527497759955,3.5001055321035506,4,4.0
20000192,20000320,4,1.2525288048501197,2.7810997549719456,4,4.25
20000255,20000686,4,1.2525315435070532,2.4614986393955265,4,4.0
20000068,20000688,4,1.2525335974924912,2.4926914577509427,3,3.0
20000349,20000598,4,1.2525336603656443,2.885983482477894,4,4.0
20000066,20000591,4,1.2525364606133222,2.330942804029483,4,4.0
20000465,20000480,4,1.252537580961659,3.3981591631584704,1,1.0
20000321,20000601,4,1.2525393859634173,2.444452866720349,3,3.75
20000012,20000252,4,1.2525406314206788,2.8311387204595113,1,1.0
20000376,20000448,4,1.252541502166253,2.913397885974424,2,2.75
20000252,20000450,4,1.252544863180703,2.8015460702810833,3,3.0
20000108,20000271,4,1.2525457967034663,2.5257849463869766,1,2.25
20000067,20000119,4,1.252547166088387,2.4980222653727675,3,4.5
20000192,20000670,4,1.2525482241784827,2.9278982710130768,1,1.0
20000250,20000472,4,1.2525484109000926,3.1962945517046846,0,3.25
20000406,20000632,4,1.2525516473998244,3.252322516564436,0,3.0
20000003,20000388,4,1.2525532039456593,2.0086923440265374,5,5.0
20000036,20000574,4,1.252554760035474,2.8213699904579395,0,3.25
20000468,20000626,4,1.2525548837946894,2.778839574145595,0,2.5
20000351,20000600,4,1.2525557552426043,2.9932747447737746,0,1.25
20000527,20000625,4,1.2525571867577208,2.009573550253655,2,2.5
20000006,20000509,4,1.252567829666565,3.1005096584126566,4,4.0
20000053,20000327,4,1.2525715639809145,2.7575129592934995,2,2.75
20000460,20000632,4,1.2525718751728476,2.2868698875298006,4,4.5
20000036,20000602,4,1.2525734311303685,2.944441565844952,2,3.5
20000051,20000167,4,1.252576294082867,2.5295215264165307,2,3.5
20000504,20000578,4,1.2525766052726268,2.6082932940576895,0,2.75
20000160,20000670,4,1.2525774149965783,3.234616630419904,2,3.75
20000272,20000565,4,1.252577726185823,3.025697349933303,2,4.25
20000074,20000604,4,1.252577850030236,2.5999595929671457,3,3.25
20000467,20000560,4,1.2525824556134957,2.9038905279907596,2,3.5
20000131,20000625,4,1.2525840121779495,2.8119705742267027,1,1.25
20000051,20000429,4,1.2525848828677444,2.1966471970723735,3,3.25
20000370,20000473,4,1.2525851318164063,3.2904820162393826,4,4.25
20000280,20000648,4,1.2525856919505607,3.3664023270537764,2,2.0
20000023,20000482,4,1.2525868744544761,3.1623455652088994,0,0.5
20000254,20000372,4,1.2525876835349123,2.862514895657239,1,4.0
20000502,20000517,4,1.2525909204782288,2.5928445886553875,4,4.0
20000309,20000450,4,1.2525914177397832,3.1161767519038923,1,4.0
20000112,20000904,4,1.2525951519240588,2.5255083458165077,0,0.0
20000514,20000542,4,1.2525960854669094,2.8756930802436336,2,3.25
20000197,20000455,4,1.252596769974762,3.0399241756008393,1,2.75
20000123,20000260,4,1.2525987622471815,3.8165219405197512,4,4.0
20000163,20000392,4,1.2526020601106704,2.8183565179002876,2,4.25
20000602,20000620,4,1.2526031180255852,2.4864479838730826,3,3.0
20000424,20000577,4,1.2526059187067404,3.226375882545294,5,5.0
20000435,20000465,4,1.2526100890864138,2.882440851072597,3,4.5
20000118,20000486,4,1.2526123910516525,3.16388374153789,3,3.25
20000403,20000565,4,1.2526128267834729,2.720975628375675,0,3.25
20000138,20000144,4,1.2526148189192226,2.1921219677514174,0,0.5
20000328,20000514,4,1.2526213528710504,2.4142198314359695,1,1.0
20000187,20000632,4,1.2526234064946924,2.274638853705242,3,3.25
20000269,20000285,4,1.2526240911537594,3.018711369709354,0,1.5
20000093,20000352,4,1.2526272028252055,3.375425690412097,2,3.25
20000621,20000687,4,1.2526277013225289,2.9323809717218237,5,5.0
20000271,20000406,4,1.2526301906475497,3.598162582225989,1,2.0
20000128,20000289,4,1.252633737288663,2.7892291549749313,2,3.25
20000153,20000698,4,1.252635666409708,2.6443852042995437,1,1.25
20000089,20000167,4,1.2526362888239273,3.331351110011294,2,3.25
20000105,20000648,4,1.2526367244509378,2.800376506983367,1,1.0
20000328,20000395,4,1.252636973380532,2.24002184819002,0,1.25
20000201,20000612,4,1.2526370356129162,3.730892947604799,0,0.75
20000353,20000464,4,1.2526377830322952,3.2427864534290567,1,1.5
20000058,20000066,4,1.252639275974936,2.488045793341395,0,1.25
20000324,20000506,4,1.2526397738321549,2.139811729308455,1,1.0
20000160,20000325,4,1.2526398982964024,2.9128612026185454,2,2.25
20000049,20000383,4,1.2526401472248287,2.5302447573672606,4,4.0
20000136,20000360,4,1.2526402094569211,2.6541031800874872,2,3.5
20000179,20000421,4,1.252642885342038,2.563394528595765,2,2.0
20000409,20000577,4,1.252646930399751,2.4883920560409503,1,1.75
20000324,20000595,4,1.2526471171835747,2.371279736715849,0,1.0
20000423,20000450,4,1.2526471800462358,2.774290575631895,0,1.0
20000120,20000604,4,1.2526477394978273,3.2857441724892325,4,4.5
20000606,20000904,4,1.2526501042867655,3.1152272431737864,0,2.0
20000009,20000688,4,1.2526519712195603,2.220416552087393,0,0.75
20000041,20000529,4,1.252652406836471,2.8836485605795774,0,2.25
20000198,20000476,4,1.2526527179912352,2.9081284009101585,3,3.0
20000256,20000325,4,1.2526536513652313,2.450013056683837,2,2.75
20000047,20000529,4,1.2526540877017045,3.005243811662748,4,4.0
20000008,20000261,4,1.2526550827627663,3.1150687572858424,3,3.5
20000067,20000503,4,1.2526560783641298,2.382854018998546,1,2.5
20000098,20000197,4,1.2526560784535687,3.5233263564480604,4,4.0
20000154,20000419,4,1.2526562650559918,2.225391549021573,1,1.0
20000242,20000665,4,1.252656389606644,3.2542814360168046,2,4.25
20000281,20000452,4,1.2526565762984203,3.0471012733055916,1,1.0
20000042,20000100,4,1.2526568873618271,3.3866877863266724,1,2.5
20000386,20000395,4,1.2526573230650102,3.3285761690836106,1,1.5
20000324,20000665,4,1.2526586921349503,3.264048648779342,1,2.75
20000239,20000685,4,1.2526586921349503,2.988305832475371,3,3.0
20000085,20000273,4,1.2526588172269209,2.9108399602194783,2,2.5
20000081,20000249,4,1.2526595632703927,3.074862087083196,2,3.5
20000017,20000058,4,1.2526596878204386,2.919123160806871,3,4.5
20000057,20000105,4,1.2526599989718532,3.683639251924265,1,1.0
20000502,20000611,4,1.2526606840462238,2.7944845697707965,5,5.0
20000010,20000199,4,1.2526606841356642,2.911901328049212,0,1.0
20000535,20000675,4,1.2526610568855914,3.0694416179232245,1,3.25
20000230,20000324,4,1.252664043927212,2.688375329915856,3,3.0
20000013,20000114,4,1.2526641061571058,2.2511648931928017,1,2.0
20000476,20000632,4,1.2526644173064871,1.9819139714372116,4,4.0
20000403,20000697,4,1.2526655996728306,2.1770901798505395,1,1.75
20000436,20000543,4,1.2526657247635262,2.553071925087068,3,3.75
20000527,20000601,4,1.2526657247635262,2.8027041317937904,3,3.0
20000038,20000249,4,1.2526658485917974,2.547080247004094,4,4.0
20000171,20000561,4,1.2526659730512464,3.0348753133545805,1,2.25
20000184,20000571,4,1.2526666582090065,2.6342072092304196,2,2.0
